battle_time,team_tag,team_name,team_starting_trophies,team_trophy_change,team_crowns,team_card_1,team_card_2,team_card_3,team_card_4,team_card_5,team_card_6,team_card_7,team_card_8,team_card_1_level,team_card_2_level,team_card_3_level,team_card_4_level,team_card_5_level,team_card_6_level,team_card_7_level,team_card_8_level,opponent_tag,opponent_name,opponent_starting_trophies,opponent_trophy_change,opponent_crowns,opponent_card_1,opponent_card_2,opponent_card_3,opponent_card_4,opponent_card_5,opponent_card_6,opponent_card_7,opponent_card_8,opponent_card_1_level,opponent_card_2_level,opponent_card_3_level,opponent_card_4_level,opponent_card_5_level,opponent_card_6_level,opponent_card_7_level,opponent_card_8_level,team_won
2022-05-20 05:06:57,#2PLQVY2Y0,Ozymandias,6154,-27,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#J28VQG8P,D€@THST@RS,6179,27,1,Skeleton Barrel,Royal Ghost,Barbarian Hut,The Log,Electro Wizard,Firecracker,Golden Knight,Fireball,14,6,12,6,6,14,4,12,False
2022-05-20 05:46:56,#2PLQVY2Y0,Ozymandias,6095,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#800LQRR2C,Robert James,6103,-30,0,Goblin Barrel,Dart Goblin,Mega Knight,Electro Wizard,Princess,Skeleton Army,Skeleton Barrel,Prince,9,12,6,6,6,9,14,9,True
2022-05-20 05:43:13,#2PLQVY2Y0,Ozymandias,6127,-32,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#9VCVRL9L8,がい,6093,32,1,Guards,Cannon Cart,Bats,Mortar,Firecracker,Fireball,Miner,The Log,9,9,13,14,14,12,6,6,False
2022-05-20 07:47:18,#2PLQVY2Y0,Ozymandias,6125,28,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#PU82QLJL,lakkipää,6112,-28,0,Night Witch,Tesla,Arrows,P.E.K.K.A,Freeze,Hog Rider,Mega Knight,Fireball,6,14,14,9,8,12,6,12,True
2022-05-21 08:43:41,#2PLQVY2Y0,Ozymandias,6153,-30,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#YVGQV2CJU,Jaco1108,6145,30,1,Inferno Dragon,Balloon,Tornado,Bowler,Electro Dragon,Lumberjack,Freeze,Barbarian Barrel,6,9,7,9,9,6,6,9,False
2022-05-21 08:51:33,#2PLQVY2Y0,Ozymandias,6123,-27,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#8288QCG8,Xczv,6150,27,1,Skeleton Barrel,Spear Goblins,Mortar,Knight,Goblin Gang,Fireball,Musketeer,The Log,14,14,14,14,14,12,12,6,False
2022-05-21 17:05:56,#2PLQVY2Y0,Ozymandias,6036,-28,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#GC0VJYR9,icedart,6052,28,2,Elixir Golem,Electro Dragon,Arrows,Battle Healer,Elite Barbarians,Mother Witch,Rage,Goblin Gang,12,9,14,12,14,6,9,14,False
2022-05-21 16:05:27,#2PLQVY2Y0,Ozymandias,6067,-31,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#9G0GCRPL,MelManiouz,6047,31,3,Goblin Gang,Barbarians,Hog Rider,Rocket,The Log,Minions,Arrows,Archer Queen,14,14,12,12,6,14,14,2,False
2022-05-21 10:32:30,#2PLQVY2Y0,Ozymandias,6096,-29,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#8QUQRGP29,Basa,6105,29,2,Skeleton Barrel,Goblin Barrel,Dart Goblin,Tesla,The Log,Knight,Guards,Royal Delivery,14,9,12,14,6,14,9,14,False
2022-05-21 17:57:19,#2PLQVY2Y0,Ozymandias,6008,28,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#2RU2RQ8U0,XTheTiTaN,5994,-25,0,The Log,Mother Witch,Electro Wizard,P.E.K.K.A,Fireball,Bandit,Ram Rider,Golden Knight,6,6,6,9,12,6,6,4,True
2022-05-22 12:12:46,#2PLQVY2Y0,Ozymandias,5992,31,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#289V0QY2,Emperor,6005,-31,0,Giant Snowball,Cannon,Miner,Dark Prince,Ice Spirit,Bandit,Fireball,Musketeer,14,14,6,9,14,6,12,12,True
2022-05-22 11:59:14,#2PLQVY2Y0,Ozymandias,5963,29,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#YVP9G282,LuanLoko,5958,-26,0,Hog Rider,Musketeer,Ice Golem,Fireball,Cannon,Skeletons,Ice Spirit,The Log,12,11,12,11,14,12,14,6,True
2022-05-22 11:41:04,#2PLQVY2Y0,Ozymandias,5934,29,3,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#29GVV289L,RBR_,5925,-26,0,Mega Knight,Cannon Cart,Hog Rider,Firecracker,Skeletons,The Log,Goblin Barrel,Tesla,6,9,12,14,13,6,9,14,True
2022-05-22 11:37:45,#2PLQVY2Y0,Ozymandias,5961,-27,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#LRVPYULY,ZweL,5960,30,1,P.E.K.K.A,Mega Knight,Goblin Gang,Wizard,Hog Rider,Dart Goblin,The Log,Cannon,9,6,14,12,12,12,6,14,False
2022-05-22 11:09:27,#2PLQVY2Y0,Ozymandias,5988,-27,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#2PGPY8QJG,チョメチョメ2,5987,30,1,Wall Breakers,Tornado,Valkyrie,Bomb Tower,Magic Archer,Fireball,Spear Goblins,Miner,9,9,12,12,6,12,14,6,False
2022-05-22 11:00:55,#2PLQVY2Y0,Ozymandias,5958,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#80PQPU9P,Marco,5959,-27,0,The Log,Fireball,Hog Rider,Musketeer,Golden Knight,Cannon,Ice Spirit,Skeletons,5,11,12,12,2,13,14,12,True
2022-05-22 10:54:20,#2PLQVY2Y0,Ozymandias,5931,27,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#2CUYYYRL,forbidden love,5898,-24,0,Electro Dragon,Mega Knight,Ram Rider,Lightning,Elite Barbarians,Arrows,Mirror,Valkyrie,9,6,6,9,14,14,9,12,True
2022-05-22 10:50:50,#2PLQVY2Y0,Ozymandias,5957,-26,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#8Y9RYYP08,哥德式,5967,29,1,Giant,Hog Rider,Valkyrie,Goblin Barrel,Musketeer,Skeleton Army,Witch,Princess,12,12,12,9,12,9,9,6,False
2022-05-22 10:45:31,#2PLQVY2Y0,Ozymandias,5983,-26,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#9J2LPLY9,Eliezer,5988,29,1,Bomber,Hog Rider,Rocket,Barbarians,Elite Barbarians,Poison,Inferno Dragon,Rage,14,12,12,14,14,9,6,8,False
2022-05-22 10:42:09,#2PLQVY2Y0,Ozymandias,6012,-29,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#90QRYPJU0,Bread,6016,29,1,X-Bow,Tesla,Valkyrie,The Log,Tornado,Rocket,Ice Wizard,Skeletons,9,14,11,5,9,12,6,13,False
2022-05-22 07:47:57,#2PLQVY2Y0,Ozymandias,5982,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#Q0R8YJQ9,Yarin,5989,-27,0,P.E.K.K.A,Hog Rider,Firecracker,Elite Barbarians,Zap,Skeleton Army,Ice Spirit,Electro Wizard,9,12,14,14,14,9,14,6,True
2022-05-22 06:35:33,#2PLQVY2Y0,Ozymandias,6008,-26,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#89UJQ9U99,nikola,6046,26,1,Royal Ghost,Mega Knight,Lightning,Barbarian Barrel,Ram Rider,Archer Queen,Bandit,Electro Wizard,6,6,9,9,6,2,6,6,False
2022-05-22 06:28:45,#2PLQVY2Y0,Ozymandias,6034,-26,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#CVLU0VR2,$ VIVEK $,6072,26,2,Prince,Zap,Mega Knight,Inferno Dragon,Mini P.E.K.K.A,Wizard,Bandit,Rage,9,13,6,5,12,12,6,7,False
2022-05-22 06:12:54,#2PLQVY2Y0,Ozymandias,6065,-31,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#2JU8PVC0,TickleMyTesla❤️,6044,31,3,Skeletons,Fire Spirit,The Log,Royal Delivery,Royal Hogs,Earthquake,Archer Queen,Cannon,14,14,6,14,12,12,4,14,False
2022-05-22 05:36:54,#2PLQVY2Y0,Ozymandias,6036,29,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#J8J82Y8V,rodricruz10,6025,-29,0,Skeleton Army,Mini P.E.K.K.A,Dart Goblin,Zap,Cannon Cart,Goblin Drill,Mirror,Electro Spirit,9,12,12,14,9,9,9,14,True
2022-05-22 16:11:25,#2PLQVY2Y0,Ozymandias,6053,-32,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#88UCRYJCC,Ismail hossin,6027,32,3,Goblin Barrel,Valkyrie,The Log,Inferno Tower,Guards,Electro Spirit,Princess,Rocket,9,12,6,12,8,14,6,12,False
2022-05-22 16:01:23,#2PLQVY2Y0,Ozymandias,6023,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#GVU2R8LY,TATA,6028,-30,0,Mortar,The Log,Knight,Archers,Rocket,Goblin Gang,Goblin Barrel,Ice Spirit,14,6,14,14,12,14,9,14,True
2022-05-23 02:08:56,#2PLQVY2Y0,Ozymandias,5965,29,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#8L0U02J8Y,HC,5955,-26,0,Valkyrie,The Log,Bats,Witch,Zap,Princess,Mega Knight,Baby Dragon,12,6,14,9,14,6,6,9,True
2022-05-23 02:03:53,#2PLQVY2Y0,Ozymandias,5992,-27,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#PQGJQUG0,ゆう,5988,30,1,Baby Dragon,Elite Barbarians,Mega Knight,Miner,Bats,Zap,Skeletons,Fireball,9,14,6,6,14,14,14,12,False
2022-05-22 16:39:15,#2PLQVY2Y0,Ozymandias,6021,-29,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#2QPCGLR,behrooz,6022,29,1,Golem,Arrows,Zap,Mega Minion,Night Witch,Elite Barbarians,Bomber,Lumberjack,8,13,13,12,6,14,14,6,False
2022-05-23 04:00:31,#2PLQVY2Y0,Ozymandias,6024,28,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#8CQ8QGGVY,Zaipher,6012,-28,0,Mini P.E.K.K.A,Princess,Tesla,Skeleton Barrel,The Log,Bandit,Knight,Dart Goblin,12,6,14,14,6,6,14,12,True
2022-05-23 02:53:43,#2PLQVY2Y0,Ozymandias,5994,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#2QUJRL2PP,最文,5996,-27,0,Mirror,Electro Wizard,Mother Witch,Bandit,Battle Ram,Mini P.E.K.K.A,Valkyrie,Fireball,9,6,6,6,12,12,12,12,True
2022-05-23 13:11:26,#2PLQVY2Y0,Ozymandias,6052,-28,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#8JG0YRVYQ,Ryo! 58,6071,28,1,Mega Knight,Bandit,Earthquake,Royal Ghost,Golden Knight,Firecracker,Mirror,Tornado,6,6,12,6,4,14,9,9,False
2022-05-23 13:07:50,#2PLQVY2Y0,Ozymandias,6081,-29,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#YJUVP8Y9,till,6089,29,1,Golden Knight,Elite Barbarians,Wizard,Hog Rider,Mirror,Bats,Skeleton Army,Zap,4,14,12,12,9,14,9,14,False
2022-05-23 12:37:58,#2PLQVY2Y0,Ozymandias,6050,31,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#90L89C8P9,Rox,6070,-31,0,Valkyrie,Goblin Barrel,Goblin Gang,Ice Spirit,Inferno Tower,Princess,Rocket,The Log,12,9,14,14,12,6,12,6,True
2022-05-23 12:17:36,#2PLQVY2Y0,Ozymandias,6024,26,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#LLQJQL90,Esparta,5985,-23,0,P.E.K.K.A,Firecracker,Valkyrie,Skeleton Barrel,Furnace,Tornado,Skeletons,Arrows,9,14,12,14,12,9,14,14,True
2022-05-23 12:04:31,#2PLQVY2Y0,Ozymandias,6054,-30,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#2UVYGUGYR,NAOUFEL,6051,30,1,Lava Hound,Inferno Dragon,Barbarians,Mega Minion,Valkyrie,Zap,Balloon,Fireball,6,5,13,12,12,13,9,12,False
2022-05-23 11:40:38,#2PLQVY2Y0,Ozymandias,6024,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#P9JG9VULY,❤️BaD GirL❤️,6029,-30,0,Night Witch,Mirror,Golem,Battle Healer,Golden Knight,Arrows,Archers,Elixir Collector,6,9,9,12,4,14,14,12,True
2022-05-23 11:07:12,#2PLQVY2Y0,Ozymandias,6053,-29,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#PCY980VUJ,ちったろ@サブ垢,6055,29,3,X-Bow,Tesla,Valkyrie,Tornado,Ice Wizard,The Log,Rocket,Skeletons,9,14,12,9,6,5,12,14,False
2022-05-23 10:42:41,#2PLQVY2Y0,Ozymandias,6084,-31,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#2UQ8890YQ,クラロワオワコン,6063,31,1,P.E.K.K.A,Bandit,Ram Rider,Tornado,Electro Wizard,Dark Prince,Zap,Poison,9,6,6,9,6,9,14,9,False
2022-05-23 10:05:21,#2PLQVY2Y0,Ozymandias,6054,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#P0Q9J8QQQ,PEACH,6058,-30,0,Graveyard,Golden Knight,Barbarian Barrel,Baby Dragon,Ice Wizard,Tornado,Tombstone,Poison,5,3,9,9,6,8,12,9,True
2022-05-23 08:42:02,#2PLQVY2Y0,Ozymandias,6023,31,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#8YCL9Q2CP,juka,6037,-31,0,Bats,Knight,Arrows,Giant Skeleton,Wizard,Goblin Hut,Goblin Barrel,Electro Wizard,14,14,14,9,12,12,9,6,True
2022-05-23 08:37:03,#2PLQVY2Y0,Ozymandias,6052,-29,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#JGQ8QJ9P,AzezTwJ,6053,29,3,Goblin Gang,Tesla,Ice Spirit,Goblin Barrel,Princess,Valkyrie,The Log,Rocket,14,14,14,9,6,12,6,11,False
2022-05-23 15:15:44,#2PLQVY2Y0,Ozymandias,6024,28,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#Y8RCJGPP,caveira,6002,-28,0,Rocket,Giant Skeleton,Furnace,Witch,Mirror,Elite Barbarians,The Log,Miner,12,9,12,9,9,14,6,6,True
2022-05-23 19:47:22,#2PLQVY2Y0,Ozymandias,6052,-29,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#2QYUPYCRQ,Ti'nder117,6062,29,1,Mega Knight,Firecracker,Zap,Electro Wizard,Hog Rider,Goblin Gang,Bandit,Dark Prince,6,14,14,6,12,14,6,9,False
2022-05-24 12:34:04,#2PLQVY2Y0,Ozymandias,6027,30,2,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#8GQYJLLQP,Pedrito904,6028,-30,1,Goblin Barrel,Skeleton Barrel,Dart Goblin,Mirror,Skeleton King,Skeleton Army,Fireball,Rascals,9,13,12,9,2,9,12,14,True
2022-05-24 12:30:17,#2PLQVY2Y0,Ozymandias,6060,-33,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#RGRJ8PUR,Dragan ball,6024,33,2,Goblin Barrel,Valkyrie,Mirror,Mini P.E.K.K.A,Arrows,Rocket,Skeleton Army,Skeleton Dragons,9,12,9,12,14,12,9,14,False
2022-05-24 12:06:32,#2PLQVY2Y0,Ozymandias,6031,29,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#80P8JYRG,@mohdfazil_786,6022,-29,0,Skeleton Army,Guards,P.E.K.K.A,Fireball,Princess,Executioner,Prince,Electro Wizard,9,9,9,12,6,9,9,6,True
2022-05-24 12:02:36,#2PLQVY2Y0,Ozymandias,6064,-33,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#P8U2U802L,wizard,6024,33,1,P.E.K.K.A,Battle Ram,Fireball,Magic Archer,Electro Wizard,Bandit,Royal Ghost,Zap,9,12,12,6,6,6,6,14,False
2022-05-24 11:58:43,#2PLQVY2Y0,Ozymandias,6094,-30,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#8G0RJVP8G,kréta zaba6969,6088,30,1,Golem,Lumberjack,Goblin Gang,Bandit,Night Witch,Zap,Fireball,Inferno Dragon,9,6,14,6,6,14,12,6,False
2022-05-24 11:55:27,#2PLQVY2Y0,Ozymandias,6124,-30,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#PV2L09CGG,joseelpros,6113,30,1,Mega Knight,Witch,Prince,Clone,Firecracker,Balloon,Rage,Valkyrie,6,9,9,9,14,9,9,12,False
2022-05-24 11:20:39,#2PLQVY2Y0,Ozymandias,6095,29,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#Y2YCVR82,lordscar,6087,-29,0,Golem,Night Witch,Tornado,Barbarian Barrel,Baby Dragon,Tombstone,Lightning,Skeleton King,9,6,9,9,9,11,9,3,True
2022-05-24 09:51:27,#2PLQVY2Y0,Ozymandias,6063,32,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#L8089VLPJ,AwrF,6087,-32,0,Goblin Giant,Electro Wizard,Sparky,Elite Barbarians,Heal Spirit,Rage,Dark Prince,Tornado,9,6,6,14,12,6,9,8,True
2022-05-24 07:41:41,#2PLQVY2Y0,Ozymandias,6032,31,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#PJLYJJPLU,mateo,6044,-31,0,Royal Hogs,Hunter,Earthquake,Valkyrie,The Log,Tesla,Ice Spirit,Mini P.E.K.K.A,12,9,12,12,6,14,14,12,True
2022-05-24 07:31:00,#2PLQVY2Y0,Ozymandias,6003,29,2,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#29PGU9888,G.RUSLAN,6001,-29,1,P.E.K.K.A,Bats,Goblin Barrel,Mega Knight,Wizard,Zap,Mirror,Firecracker,9,14,9,6,12,14,9,14,True
2022-05-24 06:14:09,#2PLQVY2Y0,Ozymandias,5972,31,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#PP92QQLQV,loki,5984,-27,0,Baby Dragon,P.E.K.K.A,Goblin Barrel,Valkyrie,Witch,Electro Wizard,Arrows,Fireball,9,9,9,12,9,6,14,12,True
2022-05-24 06:04:53,#2PLQVY2Y0,Ozymandias,5998,-26,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#VP2LJY0,jdoney1,5999,29,3,Elite Barbarians,Goblin Barrel,The Log,Zap,Bomber,Dart Goblin,Electro Wizard,Fire Spirit,14,9,6,14,14,12,6,14,False
2022-05-24 06:01:50,#2PLQVY2Y0,Ozymandias,6027,-29,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#J0CGQY98,BlackFive,6028,29,1,Cannon,Hog Rider,Ice Spirit,The Log,Valkyrie,Skeletons,Firecracker,Earthquake,14,12,14,5,12,12,14,12,False
2022-05-24 05:48:06,#2PLQVY2Y0,Ozymandias,5994,33,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#YUU8R9800,Deito,6029,-33,0,Bats,Mega Knight,Balloon,Arrows,Firecracker,Mini P.E.K.K.A,Electro Wizard,Tornado,14,6,9,14,14,12,6,8,True
2022-05-24 05:42:52,#2PLQVY2Y0,Ozymandias,6023,-29,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#8YRCJLQQ,nou7,6024,29,2,Balloon,Fireball,Valkyrie,Inferno Dragon,Lava Hound,Bomb Tower,Baby Dragon,Rocket,9,12,12,6,6,12,9,12,False
2022-05-24 15:08:40,#2PLQVY2Y0,Ozymandias,6026,30,3,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#99CC0G980,Abraham,6030,-30,0,Ice Spirit,Guards,The Log,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Rocket,14,9,6,6,9,12,12,12,True
2022-05-24 15:05:59,#2PLQVY2Y0,Ozymandias,5997,29,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#LL2QJV2Q,luLuboy,5991,-26,0,Golem,Night Witch,Arrows,Electro Wizard,Mega Minion,Lightning,Mini P.E.K.K.A,Valkyrie,9,6,14,6,12,9,12,12,True
2022-05-24 15:02:46,#2PLQVY2Y0,Ozymandias,6028,-31,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#2YP0Q22Y,S@lem_q8,6009,31,2,P.E.K.K.A,Goblin Gang,Wizard,Elite Barbarians,Tornado,Rocket,Dart Goblin,Furnace,9,14,12,14,9,12,12,12,False
2022-05-24 14:50:48,#2PLQVY2Y0,Ozymandias,6057,-29,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#2CJJQ2JC,木村拓哉,6063,29,2,Zap,Giant,Bowler,Bats,Poison,Graveyard,Mini P.E.K.K.A,Mega Minion,14,12,9,14,9,6,12,12,False
2022-05-24 15:23:14,#2PLQVY2Y0,Ozymandias,6056,-30,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#9R9YCLVJY,clash with push,6056,30,1,Princess,The Log,Goblin Barrel,Skeleton Army,Inferno Tower,Skeleton Barrel,Knight,Rocket,6,6,9,9,12,14,14,12,False
2022-05-24 18:09:04,#2PLQVY2Y0,Ozymandias,6026,29,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#290C0P2QV,:D@N¥,6016,-29,0,Witch,Arrows,Royal Hogs,Inferno Tower,Giant,Mini P.E.K.K.A,Rocket,Bats,9,12,10,10,11,12,10,14,True
2022-05-25 10:31:31,#2PLQVY2Y0,Ozymandias,6009,31,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#2U0R9Y0C,Hausa,6024,-31,0,Fireball,The Log,Wall Breakers,Goblin Drill,Cannon,Fire Spirit,Skeletons,Mighty Miner,12,6,9,9,14,14,13,3,True
2022-05-25 10:01:20,#2PLQVY2Y0,Ozymandias,5979,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#LLG2PC9VV,Giovanni ARC,5990,-27,0,Zappies,Spear Goblins,Barbarian Barrel,Bomber,Mother Witch,Royal Recruits,Fireball,Royal Hogs,12,14,9,14,6,14,12,12,True
2022-05-25 09:57:48,#2PLQVY2Y0,Ozymandias,5948,31,2,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,14,9,6,12,#208P2U0L0,نۨــ؏ نۨــ؏,5965,-27,1,Giant Skeleton,Wizard,Freeze,Rocket,Clone,Minion Horde,Skeleton Army,Barbarians,9,12,9,12,9,14,9,14,True
